urun_id,lag_1w_indirim,lag_2w_indirim,lag_3w_indirim,rolling_std_indirim,max_indirim_train,indirimli_gun_orani,kampanyali_gun_orani,gozlem_sayisi,kategori_x,cluster,cluster_adi,kategori_enc,tahmini_indirim,isim,marka,kategori_y,kategori
10008769,15.199999999999998,15.2,,0.0,60.0,1.0,1.0,9,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,14.663480519053678,Listerine Total Care Cool Mint Ağız Gargarası 250 ml,Listerine,Hijyen & Bakım,Hijyen & Bakım
10008862,30.2,,30.2,0.0,30.2,1.0,1.0,8,Cilt Bakım,1,Stabil ve Düşük Kampanyalı Ürünler,1,29.593575592092403,Blistex MedPlus Stick SPF 15 - Kuruyan ve Çatlayan Dudaklara Yoğun Dudak Bakımı 4.25 gr,Blistex,Cilt Bakım,Cilt Bakım
10008866,40.3,40.3,60.2,0.0,60.2,1.0,1.0,12,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,52.91299258068844,Neutrogena El ve Tırnak Bakım Kremi 75 ml,Neutrogena,Cilt Bakım,Cilt Bakım
10008870,0.0,0.0,60.3,0.0,60.3,0.18181818181818182,1.0,11,Hijyen & Bakım,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,7,14.55766080330632,StopEver Cool Baby Ateş Düşürmeye Yardımcı Soğutucu Hidrojel Plaster 2'li,StopEver,Hijyen & Bakım,Hijyen & Bakım
10008950,13.4,,,0.0,60.0,1.0,1.0,9,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,7.553341050295669,Wella Koleston Naturals Saç Boyası 6/7 Çikolata Kahve,Wella,Saç Bakım,Saç Bakım
10008951,13.4,37.2,48.650000000000006,13.740936406713095,60.1,1.0,1.0,13,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,16.348729977761803,Wella Koleston Naturals Saç Boyası 11/7 Vanilya Sarısı,Wella,Saç Bakım,Saç Bakım
10008954,13.4,37.2,48.650000000000006,11.900000000000002,60.1,1.0,1.0,14,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,16.348729977761803,Wella Koleston Naturals Saç Boyası 5/37 Orta Kestane,Wella,Saç Bakım,Saç Bakım
10009002,40.1,,40.0,0.14142135623731153,70.0,1.0,1.0,9,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,41.77769805913869,Molped Ultra Kuruluk Süper Ekonomik Normal Hijyenik Ped 24'lü,Molped,Hijyen & Bakım,Hijyen & Bakım
10009003,40.1,,40.0,0.14142135623731153,70.0,1.0,1.0,9,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,41.77769805913869,Molped Ultra Kuruluk Süper Ekonomik Gece Hijyenik Ped 16'lı,Molped,Hijyen & Bakım,Hijyen & Bakım
10009129,40.0,,50.0,0.0,70.1,1.0,1.0,9,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,43.18924063215524,Molped Her Gün Ferahlık Günlük Ped 60'lı,Molped,Hijyen & Bakım,Hijyen & Bakım
10009176,40.2,40.2,60.0,0.0,60.0,1.0,1.0,11,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,53.05088498794267,Neutrogena Bakım Kremi Norveç Formülü Hızlı Emilen 200 ml,Neutrogena,Cilt Bakım,Cilt Bakım
10009177,40.0,40.0,40.0,0.0,60.0,1.0,1.0,9,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,40.29356367662819,Neutrogena Hızlı Emilen El ve Vücut Bakım Kremi 300 ml,Neutrogena,Cilt Bakım,Cilt Bakım
10009185,34.4,35.2,47.6,1.2000000000000028,60.0,1.0,1.0,14,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,34.712145898770224,Colgate Optic White Parıldayan Beyazlık Beyazlatıcı Diş Macunu 75 ml,Colgate,Hijyen & Bakım,Hijyen & Bakım
10009186,34.93333333333334,,47.8,1.1547005383792517,60.0,1.0,1.0,13,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,34.74288292086483,Colgate 360 Optik Beyaz Diş Fırçası 1+1 (Orta),Colgate,Hijyen & Bakım,Hijyen & Bakım
10009848,50.1,,55.05,0.0,60.0,1.0,1.0,10,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,49.68014063305195,Maybelline New York Mascara Rocket Volume Black,Maybelline,Makyaj,Makyaj
10009978,39.300000000000004,42.9,60.0,5.399999999999999,60.0,1.0,1.0,14,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,52.730970797906394,Oral-B Pro-Expert Derinlemesine Temizlik Diş Fırçası 1+1 (Orta),Oral-B,Hijyen & Bakım,Hijyen & Bakım
10009979,41.53333333333333,,48.75,4.965212315030782,60.0,1.0,1.0,11,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,45.64720195679313,Oral-B Pro-Expert Advanced Derinlemesine Temizlik Diş Fırçası 1+1 (Orta),Oral-B,Hijyen & Bakım,Hijyen & Bakım
10010152,30.3,30.3,60.0,0.0,60.0,1.0,1.0,12,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,30.592034610870684,Arm&Hammer Charcoal White Diş Macunu 75 ml,Arm&Hammer,Hijyen & Bakım,Hijyen & Bakım
10010179,50.0,60.1,55.05,5.050000000000002,60.1,1.0,1.0,13,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,50.01524940276276,Wilkinson Extra 2 Kullan At Tıraş Bıçağı 5'li,Wilkinson,Cilt Bakım,Cilt Bakım
10010181,50.0,60.1,60.1,5.050000000000002,60.1,1.0,1.0,13,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,54.2474870893683,Wilkinson Extra 3 Kullan At Tıraş Bıçağı,Wilkinson,Cilt Bakım,Cilt Bakım
10010182,50.0,60.0,55.0,5.773502691896258,60.0,1.0,1.0,12,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,50.07875727731535,Wilkinson Extra 2 Beauty Çift Bıçaklı Kullan At Tıraş Bıçağı,Wilkinson,Cilt Bakım,Cilt Bakım
10010233,43.333333333333336,,50.0,5.773502691896258,70.0,1.0,1.0,14,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,46.34277833625056,Golden Rose Wonder Lash Mascara 12X Volume & Lash Lift,Golden Rose,Makyaj,Makyaj
10010246,43.333333333333336,40.0,,5.0,70.0,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,32.27987222422155,Golden Rose Mineral Terrabaked Powder Pudra No:02,Golden Rose,Makyaj,Makyaj
10010247,43.333333333333336,40.0,50.0,5.0,70.0,1.0,1.0,14,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,46.34277833625056,Golden Rose Mineral Terrabaked Powder Pudra No:03,Golden Rose,Makyaj,Makyaj
10010324,0.0,0.0,,0.0,70.4,0.15384615384615385,1.0,13,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,3.7632566017318805,Pastel Oje 44,Pastel,Makyaj,Makyaj
10010326,0.0,,30.15,0.0,70.4,0.25,1.0,12,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,0.49714488393550893,Pastel Oje 46,Pastel,Makyaj,Makyaj
10010331,0.0,0.0,0.0,0.0,60.3,0.08333333333333333,1.0,12,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,8.645457202288451,Pastel Nude Oje 101 Caramel,Pastel,Makyaj,Makyaj
10010333,0.0,,0.0,0.0,60.3,0.08333333333333333,1.0,12,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,8.645457202288451,Pastel Oje 103,Pastel,Makyaj,Makyaj
10010340,0.0,,30.15,0.0,60.3,0.16666666666666666,1.0,12,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,15.343246685946049,Pastel Oje 112,Pastel,Makyaj,Makyaj
10010345,,40.1,,0.0,60.0,1.0,1.0,9,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,4.8294871245908535,Veet Pure Duşta Tüy Dökücü Krem Hassas Ciltler 150 ml,Veet,Cilt Bakım,Cilt Bakım
10010347,50.1,50.1,55.05,0.0,60.0,1.0,1.0,11,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,50.06276600884417,Bio-Oil Cilt Bakım Yağı 60 ml,Bio-Oil,Cilt Bakım,Cilt Bakım
10010372,23.2,,41.6,0.0,60.0,1.0,1.0,9,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,27.90500347047295,Axe Apollo Erkek Deodorant Sprey 150 ml,Axe,Erkek Bakım,Erkek Bakım
10010386,27.1,,,0.0,27.1,1.0,1.0,9,Kişisel Bakım,1,Stabil ve Düşük Kampanyalı Ürünler,8,28.68171300407222,Benri Asetonsuz Oje Temizleyici 130 ml,Benri,Kişisel Bakım,Kişisel Bakım
10010391,66.9,66.9,66.9,0.0,66.9,1.0,1.0,8,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,65.40760226364414,Wella Wellaflex Invisible Hold Görünmez Tutuş Sağlayan Saç Spreyi Extra Strong Hold 250 ml - 4/5 Hold,Wella,Saç Bakım,Saç Bakım
10010453,50.0,60.0,50.0,5.0,70.0,1.0,1.0,11,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,50.156779582113685,Bee Beauty Pembe Marshmallow Krem Maske 50 ml,Bee Beauty,Cilt Bakım,Cilt Bakım
10010482,21.1,,21.1,0.0,75.0,1.0,1.0,11,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,21.81202364248368,Polosmart Erkek Kişisel Bakım Seti,Polosmart,Kişisel Bakım,Kişisel Bakım
10010523,50.0,60.2,55.1,5.100000000000001,70.2,1.0,1.0,13,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,49.99337303687613,Bee Beauty Micellar Makyaj Temizleme Suyu Yağlı ve Karma Ciltler 400 ml,Bee Beauty,Cilt Bakım,Cilt Bakım
10010531,41.5,,50.8,0.0,60.1,1.0,1.0,12,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,45.55454371698659,Wella Wellaflex Silk Finish & Hold İpeksi Bitiş ve Tutuş Sağlayan Saç Köpüğü Ultra Strong Hold 200 ml - 5/5 Hold,Wella,Saç Bakım,Saç Bakım
10010545,50.0,60.2,55.1,5.100000000000001,75.2,1.0,1.0,14,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,44.919263016974064,Bee Beauty Micellar Makyaj Temizleme Suyu Tüm Ciltler İçin 400 ml,Bee Beauty,Cilt Bakım,Cilt Bakım
10010628,32.23333333333333,33.4,33.4,1.75,60.0,1.0,1.0,12,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,32.734263390294274,"Burt's Bees Beeswax Lip Balm Doğal Nane Ferahlığı Dudak Bakım Kremi 4,25 gr",Burt's,Cilt Bakım,Cilt Bakım
10010629,31.65,33.4,33.4,2.0207259421636903,60.0,1.0,1.0,12,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,31.701201881304932,"Burt's Bees Pomegranate Lip Balm Doğal Nar Özlü Dudak Bakım Kremi 4,25 gr",Burt's,Cilt Bakım,Cilt Bakım
10010630,32.23333333333333,33.4,60.0,1.75,60.0,1.0,1.0,13,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,34.600084312388155,"Burt's Bees Honey Lip Balm Doğal Bal Özlü Dudak Bakım Kremi 4,25 gr",Burt's,Cilt Bakım,Cilt Bakım
10010774,47.833333333333336,41.8,38.1,3.3728079300982046,70.3,1.0,1.0,10,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,47.4182443251132,Orkid Platinum Kanatlı Normal (Boy 1) 8 Adet Hijyenik Ped,Orkid,Hijyen & Bakım,Hijyen & Bakım
10010880,40.2,,50.150000000000006,0.0,70.1,1.0,1.0,11,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,41.26476997597745,Neutrogena Sivilce Karşıtı Yağsız Yüz Temizleme Jeli 200 ml,Neutrogena,Cilt Bakım,Cilt Bakım
10010881,40.2,,60.1,0.0,70.1,1.0,1.0,10,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,52.04706383861865,Neutrogena Sivilce Karşıtı Peeling Arındırıcı Yüz Temizleme Jeli 150 ml,Neutrogena,Cilt Bakım,Cilt Bakım
10010882,40.2,40.2,50.150000000000006,0.0,70.1,1.0,1.0,10,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,40.7063756166875,Neutrogena Visibly Clear Siyah Nokta Temizleyici Peeling 150 ml,Neutrogena,Cilt Bakım,Cilt Bakım
10010884,40.2,40.2,50.150000000000006,0.0,70.1,1.0,1.0,13,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,40.73774764049702,Neutrogena Visibly Clear Siyah Nokta Karşıtı Tonik 200 ml,Neutrogena,Cilt Bakım,Cilt Bakım
10010930,52.55,55.0,55.0,2.8290163190291655,60.0,1.0,1.0,11,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,52.27701207689432,Pastel Spring Blush-On Allık 15,Pastel,Makyaj,Makyaj
10011118,0.0,0.0,60.2,0.0,60.2,0.14285714285714285,1.0,14,Süpermarket,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,13,14.228736449106862,Vivident 45 Dakika Sakız Nane Aromalı 33 gr,Vivident,Süpermarket,Süpermarket
10011199,20.4,20.4,40.25,0.0,60.1,1.0,1.0,14,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,27.70154533552632,Palette Deluxe Saç Boyası 7-65 Altın Parıltılı Toffee,Palette,Saç Bakım,Saç Bakım
10011201,20.4,,40.25,0.0,60.1,1.0,1.0,12,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,27.515256238832443,Palette Deluxe Saç Boyası 4-65 Büyüleyici Kahve,Palette,Saç Bakım,Saç Bakım
10011265,0.0,0.0,0.0,0.0,60.0,0.07692307692307693,1.0,13,Kişisel Bakım,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,8,0.6207716470907261,Perge Makyaj Sünger Seti,Perge,Kişisel Bakım,Kişisel Bakım
10011275,15.2,15.2,60.1,2.175583928816829e-15,60.1,1.0,1.0,11,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,24.07918186379649,Listerine Total Care Cool Mint Ağız Gargarası 500 ml,Listerine,Hijyen & Bakım,Hijyen & Bakım
10011354,40.0,40.0,60.0,0.0,60.0,1.0,1.0,14,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,53.237261409880304,Slazenger Erkek Parfüm EDT Activesport Yeşil 125 ml,Slazenger,Erkek Bakım,Erkek Bakım
10011355,40.0,40.0,60.0,0.0,60.0,1.0,1.0,13,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,53.237261409880304,Slazenger Erkek Parfüm EDT Activesport Mavi 125 ml,Slazenger,Erkek Bakım,Erkek Bakım
10011357,40.0,40.0,60.0,0.0,60.0,1.0,1.0,9,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,52.842691674592686,Slazenger Erkek Deo Sprey Activesport Yeşil 150 ml,Slazenger,Erkek Bakım,Erkek Bakım
10011358,40.0,40.0,60.0,0.0,60.0,1.0,1.0,13,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,53.237261409880304,Slazenger Erkek Deo Sprey Activesport Mavi 150 ml,Slazenger,Erkek Bakım,Erkek Bakım
10011371,50.2,50.2,55.1,8.702335715267317e-15,70.0,1.0,1.0,13,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,50.59028030745068,Sebamed Her Gün Kullanım Şampuan 400 ml,Sebamed,Saç Bakım,Saç Bakım
10011392,31.35,32.4,60.0,1.2124355652982128,60.0,1.0,1.0,8,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,31.314714592519195,Colgate Total Profesyonel Diş Eti Sağlığı Arayüz Diş İpi 50 m,Colgate,Hijyen & Bakım,Hijyen & Bakım
10011395,40.0,40.0,50.0,0.0,60.0,1.0,1.0,13,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,43.23010060551522,Krauterhof Anti-Cellulite Jel 250 ml,Krauterhof,Cilt Bakım,Cilt Bakım
10011397,50.0,50.0,50.0,0.0,60.0,0.9285714285714286,1.0,14,Güneş Ürünleri,0,Sürekli İndirimli Ana Katalog Ürünleri,6,50.06276600884417,Sebamed Sun Care After Sun Güneş Sonrası Losyon 150 ml,Sebamed,Güneş Ürünleri,Güneş Ürünleri
10011399,50.0,,55.0,0.0,60.0,1.0,1.0,10,Güneş Ürünleri,0,Sürekli İndirimli Ana Katalog Ürünleri,6,49.68014063305195,Sebamed Sun Care Suya Dayanıklı SPF 50+ Çok Yönlü Koruyucu Güneş Losyonu 150 ml,Sebamed,Güneş Ürünleri,Güneş Ürünleri
10011400,50.0,,55.0,0.0,70.0,1.0,1.0,7,Güneş Ürünleri,0,Sürekli İndirimli Ana Katalog Ürünleri,6,49.768866011363656,Sebamed Sun Care Suya Dayanıklı SPF 50+ Çok Yönlü Koruyucu Güneş Kremi 75 ml,Sebamed,Güneş Ürünleri,Güneş Ürünleri
10011402,50.0,50.0,55.0,0.0,60.0,1.0,1.0,13,Güneş Ürünleri,0,Sürekli İndirimli Ana Katalog Ürünleri,6,50.06276600884417,Sebamed Sun Care Suya Dayanıklı SPF 30 Çok Yönlü Koruyucu Güneş Spreyi 150 ml,Sebamed,Güneş Ürünleri,Güneş Ürünleri
10011403,50.0,50.0,50.0,0.0,60.0,1.0,1.0,12,Güneş Ürünleri,0,Sürekli İndirimli Ana Katalog Ürünleri,6,50.06276600884417,Sebamed Baby Sun Care Suya Dayanıklı SPF 50+ Çok Yönlü Koruyucu Bebek Güneş Losyonu 150 ml,Sebamed,Güneş Ürünleri,Güneş Ürünleri
10011404,50.0,,55.0,0.0,60.0,1.0,1.0,12,Güneş Ürünleri,0,Sürekli İndirimli Ana Katalog Ürünleri,6,49.68014063305195,Sebamed Baby Sun Care Suya Dayanıklı SPF 50+ Çok Yönlü Koruyucu Bebek Güneş Kremi 75 ml,Sebamed,Güneş Ürünleri,Güneş Ürünleri
10011406,50.0,50.0,,0.0,50.0,1.0,1.0,11,Güneş Ürünleri,1,Stabil ve Düşük Kampanyalı Ürünler,6,33.98961056561067,Sebamed Baby Sun Care Suya Dayanıklı SPF 50+ Çok Yönlü Koruyucu Bebek Güneş Spreyi 200 ml,Sebamed,Güneş Ürünleri,Güneş Ürünleri
10011443,30.433333333333334,30.2,60.1,0.34999999999999964,60.1,1.0,1.0,12,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,30.458441468778204,Fa Invisible Power Kadın Deo Roll-On 50 ml,Fa,Parfüm & Deodorant,Parfüm & Deodorant
10011468,23.4,23.4,60.1,4.351167857633658e-15,60.1,1.0,1.0,12,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,29.3769849842122,Rexona Men Erkek Sprey Deodorant Xtra Cool 72 Saat Kesintisiz Koruma 150 ml,Rexona,Erkek Bakım,Erkek Bakım
10011469,26.4,52.8,60.1,30.48409421321224,60.1,0.9230769230769231,1.0,13,Erkek Bakım,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,4,22.44734901622643,Rexona Üstün Koruma Erkek Roll On Deodorant Xtra Cool 72 Saat Kesintisiz Koruma 50 ml,Rexona,Erkek Bakım,Erkek Bakım
10011497,39.6,50.4,55.2,5.399999999999999,60.0,1.0,1.0,10,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,42.065540990283054,Privacy Gold Sensation Kadın Deodorant 150 ml,Privacy,Parfüm & Deodorant,Parfüm & Deodorant
10011498,50.0,50.0,50.0,0.0,60.0,1.0,1.0,12,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,49.97267085001304,Privacy Gold Sensation Kadın Parfüm EDT 100 ml,Privacy,Parfüm & Deodorant,Parfüm & Deodorant
10011500,50.0,,55.0,0.0,60.0,1.0,1.0,12,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,49.68014063305195,Privacy Gold Sensation Erkek Parfüm EDT 100 ml,Privacy,Erkek Bakım,Erkek Bakım
10011647,0.0,0.0,,0.0,70.1,0.2727272727272727,1.0,11,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,5.733086260253909,Kalyon Tırnak Ve Tırnak Eti Peeling,Kalyon,Makyaj,Makyaj
10011648,0.0,0.0,0.0,0.0,70.1,0.18181818181818182,1.0,11,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,6.642317926388979,Kalyon Sararmayı Önleyici Cila,Kalyon,Makyaj,Makyaj
10011649,0.0,,,0.0,70.1,0.25,1.0,8,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,4.517827050672639,Kalyon Tırnak Beyazlatıcı Cila,Kalyon,Makyaj,Makyaj
10011717,0.0,,30.15,0.0,60.3,0.08333333333333333,1.0,12,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,18.06422002109044,Pastel Oje 142,Pastel,Makyaj,Makyaj
10011805,0.0,0.0,,0.0,0.0,0.0,1.0,9,Parfüm & Deodorant,1,Stabil ve Düşük Kampanyalı Ürünler,11,0.35754902042402037,Rebul Ice Cam Şişe Kolonya 270 ml,Rebul,Parfüm & Deodorant,Parfüm & Deodorant
10011806,0.0,0.0,,0.0,0.0,0.0,1.0,9,Parfüm & Deodorant,1,Stabil ve Düşük Kampanyalı Ürünler,11,0.35754902042402037,Rebul Jasmine EDC Kolonya Cam Şişe 250 ml,Rebul,Parfüm & Deodorant,Parfüm & Deodorant
10011807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,Parfüm & Deodorant,1,Stabil ve Düşük Kampanyalı Ürünler,11,1.0393435989019582,Rebul Lime EDC Kolonya Cam Şişe 250 ml,Rebul,Parfüm & Deodorant,Parfüm & Deodorant
10011808,0.0,0.0,,0.0,60.0,0.09090909090909091,1.0,11,Parfüm & Deodorant,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,11,2.0547594535094533,Rebul Mandarine EDC Kolonya 250 ml,Rebul,Parfüm & Deodorant,Parfüm & Deodorant
10011918,40.1,40.1,,0.0,60.1,1.0,1.0,11,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,29.80918202308641,Sebamed Kadın Deo Roll-On Balsam 50 ml,Sebamed,Parfüm & Deodorant,Parfüm & Deodorant
10011961,46.2,39.7,,4.596194077712559,60.0,1.0,1.0,9,Duş & Banyo,0,Sürekli İndirimli Ana Katalog Ürünleri,2,32.92381900977937,Palmolive Body Butter Banyo ve Duş Jeli Çilek Rüyası 500 ml,Palmolive,Duş & Banyo,Duş & Banyo
10011962,41.86666666666667,39.7,,3.25,60.0,1.0,1.0,11,Duş & Banyo,0,Sürekli İndirimli Ana Katalog Ürünleri,2,30.068476471266955,Palmolive Body Butter Banyo ve Duş Jeli Vanilya Aşkı 500 ml,Palmolive,Duş & Banyo,Duş & Banyo
10012114,20.133333333333333,30.2,,15.1,30.2,0.9090909090909091,1.0,11,Erkek Bakım,1,Stabil ve Düşük Kampanyalı Ürünler,4,22.987949429111794,Okey Kayganlaştırıcı Jel Çilekli 100 ml,Okey,Erkek Bakım,Erkek Bakım
10012351,55.46666666666667,61.6,58.65,9.2,61.6,1.0,1.0,14,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,52.511778430802806,Gillette Venus ComfortGlide Breeze Tıraş Makinesi + 1 Yedek Tıraş Bıçağı,Gillette,Cilt Bakım,Cilt Bakım
10012352,20.066666666666666,20.1,20.1,0.05000000000000071,20.1,1.0,1.0,11,Cilt Bakım,1,Stabil ve Düşük Kampanyalı Ürünler,1,27.664162438129242,Gillette Venus ComfortGlide Breeze Yedek Kadın Tıraş Bıçağı 4'lü Paket,Gillette,Cilt Bakım,Cilt Bakım
10012611,35.2,,,0.0,40.0,1.0,1.0,8,Kişisel Bakım,1,Stabil ve Düşük Kampanyalı Ürünler,8,32.78859130837258,Benri Peeling Etkili Yüz Temizleme Pedi 40'lı,Benri,Kişisel Bakım,Kişisel Bakım
10012767,24.5,60.1,24.5,17.800000000000004,60.1,1.0,1.0,9,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,25.701686852257545,Eklips Pedikür Seti 13-4009 (Asortili),Eklips,Kişisel Bakım,Kişisel Bakım
10012776,21.2,60.1,40.65,19.45,60.1,1.0,1.0,11,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,28.549977798987264,Eklips Seyahat Seti 6 Parçalı,Eklips,Kişisel Bakım,Kişisel Bakım
10012852,20.0,30.0,60.0,15.0,60.0,0.9230769230769231,1.0,13,Erkek Bakım,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,4,22.61768430671866,Okey Sımsıkı Prezervatif 10'lu,Okey,Erkek Bakım,Erkek Bakım
10012858,43.333333333333336,50.0,55.0,10.0,60.0,1.0,1.0,12,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,44.9771359507282,Ulric de Varens Mini Love EDP Kadın Parfüm 25 ml,Ulric,Parfüm & Deodorant,Parfüm & Deodorant
10012859,43.333333333333336,50.0,50.0,10.0,60.0,1.0,1.0,11,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,45.79931731250998,Ulric de Varens Mini Sexy EDP Kadın Parfüm 25 ml,Ulric,Parfüm & Deodorant,Parfüm & Deodorant
10013008,50.0,60.2,50.0,5.100000000000001,75.2,1.0,1.0,12,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,45.449257130649976,Bee Beauty Micellar Makyaj Temizleme Suyu Hassas Ciltler İçin 400 ml,Bee Beauty,Cilt Bakım,Cilt Bakım
10013088,57.20000000000001,57.2,60.0,0.0,60.0,1.0,1.0,13,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,57.81889808107082,Rochas EDT Erkek Parfüm 100 ml,Rochas,Erkek Bakım,Erkek Bakım
10013095,45.1,45.1,52.55,0.0,60.0,1.0,1.0,11,Duş & Banyo,0,Sürekli İndirimli Ana Katalog Ürünleri,2,48.48164220236458,Otacı Sabun Argan 100 gr,Otacı,Duş & Banyo,Duş & Banyo
10013125,52.4,45.0,52.5,4.27239199200323,70.0,1.0,1.0,14,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,52.151130170020245,Pantene Pro-V İpeksi Yumuşaklık ve Parlaklık Argan Özlü Saç Bakım Yağı 100 ml,Pantene,Saç Bakım,Saç Bakım
10013163,38.93333333333333,47.0,53.55,12.1,60.1,1.0,1.0,14,Süpermarket,0,Sürekli İndirimli Ana Katalog Ürünleri,13,41.46268762138668,Bref WC Power Aktiv Duopack Katı Tuvalet Bloğu Çam,Bref,Süpermarket,Süpermarket
